====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 40000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  4112.93E-04  0000.00E+00
100001.E-02  3948.32E-04  0000.00E+00
150001.E-02  3358.83E-04  0000.00E+00
200001.E-02  3509.43E-04  0000.00E+00
250001.E-02  3509.44E-04  0000.00E+00
300001.E-02  3509.44E-04  0000.00E+00
350001.E-02  3650.11E-04  0000.00E+00
400001.E-02  2260.59E-04  0000.00E+00
450001.E-02  1871.56E-04  0000.00E+00
500001.E-02  2487.15E-04  0000.00E+00
550001.E-02  2414.76E-04  0000.00E+00
600001.E-02  2421.85E-04  0000.00E+00
650001.E-02  2787.36E-04  0000.00E+00
700001.E-02  1563.80E-04  0000.00E+00
750001.E-02  1228.67E-04  0000.00E+00
800001.E-02  1273.49E-04  0000.00E+00
850001.E-02  1996.19E-04  0000.00E+00
900001.E-02  2604.84E-04  0000.00E+00
950001.E-02  3164.30E-04  0000.00E+00
100000.E-01  2665.37E-04  0000.00E+00
105000.E-01  7968.94E-05  0000.00E+00
110000.E-01  7855.45E-05  0000.00E+00
115000.E-01  8958.63E-05  0000.00E+00
120000.E-01  1392.88E-04  0000.00E+00
125000.E-01  1392.88E-04  0000.00E+00
130000.E-01  1392.88E-04  0000.00E+00
135000.E-01  1837.91E-04  0000.00E+00
140000.E-01  1854.64E-04  0000.00E+00
145000.E-01  1854.64E-04  0000.00E+00
150000.E-01  1869.72E-04  0000.00E+00
155000.E-01  1921.62E-04  0000.00E+00
160000.E-01  1921.62E-04  0000.00E+00
165000.E-01  2241.24E-04  0000.00E+00
170000.E-01  2528.94E-04  0000.00E+00
175000.E-01  2481.19E-04  0000.00E+00
180000.E-01  1921.62E-04  0000.00E+00
185000.E-01  1921.62E-04  0000.00E+00
190000.E-01  1921.62E-04  0000.00E+00
195000.E-01  1921.62E-04  0000.00E+00
200000.E-01  1756.30E-04  0000.00E+00
205000.E-01  1359.87E-04  0000.00E+00
210000.E-01  1338.81E-04  0000.00E+00
215000.E-01  1587.62E-04  0000.00E+00
220000.E-01  1946.12E-04  0000.00E+00
225000.E-01  1946.12E-04  0000.00E+00
230000.E-01  1946.12E-04  0000.00E+00
235000.E-01  2172.64E-04  0000.00E+00
240000.E-01  2302.07E-04  0000.00E+00
245000.E-01  2069.95E-04  0000.00E+00
250000.E-01  2066.92E-04  0000.00E+00
255000.E-01  2066.92E-04  0000.00E+00
260000.E-01  2066.92E-04  0000.00E+00
265000.E-01  2066.92E-04  0000.00E+00
270000.E-01  2066.92E-04  0000.00E+00
275000.E-01  2066.92E-04  0000.00E+00
280000.E-01  2823.44E-04  0000.00E+00
285000.E-01  2771.04E-04  2222.19E-10
290000.E-01  2706.33E-04  0000.00E+00
295000.E-01  2706.33E-04  0000.00E+00
300000.E-01  2706.33E-04  0000.00E+00
305000.E-01  2233.21E-04  0000.00E+00
310000.E-01  1763.90E-04  0000.00E+00
315000.E-01  1763.90E-04  0000.00E+00
320000.E-01  1753.92E-04  2222.19E-10
325000.E-01  1610.98E-04  0000.00E+00
330000.E-01  1917.02E-04  0000.00E+00
335000.E-01  2636.68E-04  0000.00E+00
340000.E-01  2822.87E-04  0000.00E+00
345000.E-01  2221.36E-04  0000.00E+00
350000.E-01  2449.44E-04  0000.00E+00
355000.E-01  2449.44E-04  0000.00E+00
360000.E-01  2741.30E-04  0000.00E+00
365000.E-01  2910.92E-04  0000.00E+00
370000.E-01  2607.49E-04  0000.00E+00
375000.E-01  2856.36E-04  0000.00E+00
380000.E-01  2856.37E-04  0000.00E+00
385000.E-01  2830.11E-04  0000.00E+00
390000.E-01  2925.71E-04  0000.00E+00
395000.E-01  3066.66E-04  0000.00E+00
400000.E-01  3047.33E-04  0000.00E+00
405000.E-01  2861.35E-04  0000.00E+00
410000.E-01  3082.54E-04  0000.00E+00
415000.E-01  3124.42E-04  0000.00E+00
420000.E-01  3039.91E-04  0000.00E+00
425000.E-01  3039.91E-04  0000.00E+00
430000.E-01  3233.48E-04  0000.00E+00
435000.E-01  2716.65E-04  0000.00E+00
440000.E-01  2466.30E-04  0000.00E+00
445000.E-01  2129.28E-04  0000.00E+00
450000.E-01  2804.20E-04  0000.00E+00
455000.E-01  2331.13E-04  0000.00E+00
460000.E-01  2609.65E-04  2222.19E-10
465000.E-01  2490.72E-04  0000.00E+00
470000.E-01  2599.86E-04  0000.00E+00
475000.E-01  2985.46E-04  0000.00E+00
480000.E-01  3895.39E-04  0000.00E+00
485000.E-01  3739.74E-04  0000.00E+00
490000.E-01  4200.86E-04  0000.00E+00
495000.E-01  2752.28E-04  0000.00E+00
500000.E-01  2774.94E-04  0000.00E+00
