====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 4000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.02
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  2106.02E-03  0000.00E+00
100001.E-02  2082.47E-03  0000.00E+00
150001.E-02  2186.15E-03  0000.00E+00
200001.E-02  2249.22E-03  0000.00E+00
250001.E-02  2738.42E-03  0000.00E+00
300001.E-02  2595.49E-03  0000.00E+00
350001.E-02  2254.85E-03  0000.00E+00
400001.E-02  2101.16E-03  1813.59E-07
450001.E-02  1628.34E-03  0000.00E+00
500001.E-02  1781.71E-03  0000.00E+00
550001.E-02  1625.63E-03  0000.00E+00
600001.E-02  1645.93E-03  0000.00E+00
650001.E-02  1735.63E-03  0000.00E+00
700001.E-02  2000.33E-03  2218.00E-10
750001.E-02  1747.79E-03  2218.00E-10
800001.E-02  1996.36E-03  1045.21E-07
850001.E-02  2200.99E-03  0000.00E+00
900001.E-02  1818.14E-03  5246.40E-08
950001.E-02  1628.44E-03  9574.96E-08
100000.E-01  1847.72E-03  0000.00E+00
105000.E-01  2020.66E-03  0000.00E+00
110000.E-01  1892.50E-03  0000.00E+00
115000.E-01  1869.54E-03  0000.00E+00
120000.E-01  1869.54E-03  0000.00E+00
125000.E-01  1869.54E-03  0000.00E+00
130000.E-01  1869.54E-03  0000.00E+00
135000.E-01  1869.54E-03  0000.00E+00
140000.E-01  1869.54E-03  0000.00E+00
145000.E-01  1869.54E-03  0000.00E+00
150000.E-01  1869.54E-03  0000.00E+00
155000.E-01  1869.54E-03  0000.00E+00
160000.E-01  1869.54E-03  0000.00E+00
165000.E-01  1869.54E-03  0000.00E+00
170000.E-01  1869.54E-03  0000.00E+00
175000.E-01  1917.85E-03  0000.00E+00
180000.E-01  1921.33E-03  0000.00E+00
185000.E-01  1921.33E-03  0000.00E+00
190000.E-01  1921.33E-03  0000.00E+00
195000.E-01  1921.33E-03  0000.00E+00
200000.E-01  1921.33E-03  0000.00E+00
205000.E-01  1921.33E-03  0000.00E+00
210000.E-01  1921.33E-03  0000.00E+00
215000.E-01  1921.33E-03  0000.00E+00
220000.E-01  1921.33E-03  0000.00E+00
225000.E-01  1840.66E-03  1201.13E-07
230000.E-01  1819.64E-03  0000.00E+00
235000.E-01  1819.64E-03  0000.00E+00
240000.E-01  1767.43E-03  0000.00E+00
245000.E-01  1707.27E-03  0000.00E+00
250000.E-01  1707.27E-03  0000.00E+00
255000.E-01  1738.02E-03  6961.24E-08
260000.E-01  1765.46E-03  0000.00E+00
265000.E-01  1765.46E-03  0000.00E+00
270000.E-01  1765.46E-03  0000.00E+00
275000.E-01  1765.46E-03  0000.00E+00
280000.E-01  1765.46E-03  0000.00E+00
285000.E-01  1765.46E-03  0000.00E+00
290000.E-01  1737.82E-03  2218.00E-10
295000.E-01  1790.60E-03  7978.64E-07
300000.E-01  1838.86E-03  0000.00E+00
305000.E-01  1838.86E-03  0000.00E+00
310000.E-01  1838.86E-03  0000.00E+00
315000.E-01  1838.86E-03  0000.00E+00
320000.E-01  1814.46E-03  0000.00E+00
325000.E-01  1770.68E-03  0000.00E+00
330000.E-01  1770.68E-03  0000.00E+00
335000.E-01  1770.68E-03  0000.00E+00
340000.E-01  1770.68E-03  0000.00E+00
345000.E-01  1770.68E-03  0000.00E+00
350000.E-01  1770.68E-03  0000.00E+00
355000.E-01  1770.68E-03  0000.00E+00
360000.E-01  1770.68E-03  0000.00E+00
365000.E-01  1770.68E-03  0000.00E+00
370000.E-01  1773.62E-03  6492.36E-07
375000.E-01  1761.16E-03  0000.00E+00
380000.E-01  1779.21E-03  0000.00E+00
385000.E-01  1850.72E-03  0000.00E+00
390000.E-01  1864.21E-03  0000.00E+00
395000.E-01  1891.65E-03  1805.66E-08
400000.E-01  1853.67E-03  0000.00E+00
405000.E-01  1823.23E-03  1490.27E-07
410000.E-01  1674.30E-03  1027.56E-06
415000.E-01  1671.99E-03  0000.00E+00
420000.E-01  1887.97E-03  0000.00E+00
425000.E-01  1947.86E-03  4353.21E-06
430000.E-01  1598.10E-03  2218.00E-10
435000.E-01  1557.64E-03  0000.00E+00
440000.E-01  1816.65E-03  0000.00E+00
445000.E-01  2081.14E-03  2244.41E-07
450000.E-01  2195.77E-03  0000.00E+00
455000.E-01  1868.16E-03  0000.00E+00
460000.E-01  1625.66E-03  0000.00E+00
465000.E-01  1709.03E-03  0000.00E+00
470000.E-01  1585.56E-03  1009.60E-07
475000.E-01  1760.08E-03  0000.00E+00
480000.E-01  1883.46E-03  0000.00E+00
485000.E-01  2335.63E-03  0000.00E+00
490000.E-01  2366.68E-03  4435.99E-10
495000.E-01  1764.61E-03  0000.00E+00
500000.E-01  1620.01E-03  0000.00E+00
