====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 50000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  1891.34E-04  0000.00E+00
100001.E-02  2192.96E-04  0000.00E+00
150001.E-02  2398.17E-04  0000.00E+00
200001.E-02  2685.53E-04  0000.00E+00
250001.E-02  2911.88E-04  0000.00E+00
300001.E-02  2911.88E-04  0000.00E+00
350001.E-02  2720.42E-04  0000.00E+00
400001.E-02  2614.71E-04  0000.00E+00
450001.E-02  2589.31E-04  0000.00E+00
500001.E-02  2303.37E-04  0000.00E+00
550001.E-02  2363.81E-04  0000.00E+00
600001.E-02  3274.71E-04  0000.00E+00
650001.E-02  2930.27E-04  0000.00E+00
700001.E-02  2460.49E-04  0000.00E+00
750001.E-02  2066.42E-04  0000.00E+00
800001.E-02  2692.05E-04  0000.00E+00
850001.E-02  3020.80E-04  0000.00E+00
900001.E-02  2562.25E-04  0000.00E+00
950001.E-02  2813.40E-04  0000.00E+00
100000.E-01  3120.56E-04  0000.00E+00
105000.E-01  3558.95E-04  0000.00E+00
110000.E-01  3566.18E-04  0000.00E+00
115000.E-01  3566.18E-04  0000.00E+00
120000.E-01  3297.35E-04  0000.00E+00
125000.E-01  3055.81E-04  0000.00E+00
130000.E-01  3055.81E-04  0000.00E+00
135000.E-01  3055.81E-04  0000.00E+00
140000.E-01  3055.81E-04  0000.00E+00
145000.E-01  3055.81E-04  0000.00E+00
150000.E-01  3125.71E-04  0000.00E+00
155000.E-01  2908.02E-04  0000.00E+00
160000.E-01  2569.74E-04  0000.00E+00
165000.E-01  2345.52E-04  0000.00E+00
170000.E-01  2345.52E-04  0000.00E+00
175000.E-01  2369.84E-04  0000.00E+00
180000.E-01  2502.27E-04  0000.00E+00
185000.E-01  2502.27E-04  0000.00E+00
190000.E-01  2469.63E-04  2222.20E-10
195000.E-01  1991.88E-04  0000.00E+00
200000.E-01  1991.88E-04  0000.00E+00
205000.E-01  1991.88E-04  0000.00E+00
210000.E-01  1991.88E-04  0000.00E+00
215000.E-01  1991.88E-04  0000.00E+00
220000.E-01  1947.38E-04  0000.00E+00
225000.E-01  1732.12E-04  0000.00E+00
230000.E-01  1732.12E-04  0000.00E+00
235000.E-01  1732.12E-04  0000.00E+00
240000.E-01  1732.12E-04  0000.00E+00
245000.E-01  1732.12E-04  0000.00E+00
250000.E-01  1732.12E-04  0000.00E+00
255000.E-01  1732.12E-04  0000.00E+00
260000.E-01  1732.12E-04  0000.00E+00
265000.E-01  1732.12E-04  0000.00E+00
270000.E-01  1732.12E-04  0000.00E+00
275000.E-01  1732.12E-04  0000.00E+00
280000.E-01  1383.03E-04  0000.00E+00
285000.E-01  1269.36E-04  0000.00E+00
290000.E-01  1732.13E-04  0000.00E+00
295000.E-01  2017.26E-04  0000.00E+00
300000.E-01  2242.54E-04  0000.00E+00
305000.E-01  2197.89E-04  0000.00E+00
310000.E-01  2043.81E-04  0000.00E+00
315000.E-01  2143.31E-04  0000.00E+00
320000.E-01  2197.28E-04  0000.00E+00
325000.E-01  2276.06E-04  0000.00E+00
330000.E-01  2039.39E-04  0000.00E+00
335000.E-01  1885.61E-04  0000.00E+00
340000.E-01  2049.14E-04  0000.00E+00
345000.E-01  2242.57E-04  0000.00E+00
350000.E-01  2242.57E-04  0000.00E+00
355000.E-01  2242.57E-04  0000.00E+00
360000.E-01  2242.57E-04  0000.00E+00
365000.E-01  2850.55E-04  2222.20E-10
370000.E-01  3095.88E-04  0000.00E+00
375000.E-01  3095.88E-04  0000.00E+00
380000.E-01  2438.62E-04  0000.00E+00
385000.E-01  1755.89E-04  0000.00E+00
390000.E-01  2188.97E-04  0000.00E+00
395000.E-01  2075.09E-04  0000.00E+00
400000.E-01  2066.85E-04  0000.00E+00
405000.E-01  2059.42E-04  0000.00E+00
410000.E-01  1905.59E-04  0000.00E+00
415000.E-01  1772.62E-04  0000.00E+00
420000.E-01  2125.96E-04  0000.00E+00
425000.E-01  2291.67E-04  0000.00E+00
430000.E-01  2038.05E-04  0000.00E+00
435000.E-01  2112.15E-04  0000.00E+00
440000.E-01  2285.84E-04  0000.00E+00
445000.E-01  2611.29E-04  0000.00E+00
450000.E-01  2578.75E-04  0000.00E+00
455000.E-01  2395.53E-04  0000.00E+00
460000.E-01  1774.58E-04  0000.00E+00
465000.E-01  2124.82E-04  2222.20E-10
470000.E-01  2742.67E-04  0000.00E+00
475000.E-01  3067.32E-04  0000.00E+00
480000.E-01  2570.46E-04  0000.00E+00
485000.E-01  2300.57E-04  0000.00E+00
490000.E-01  2639.08E-04  0000.00E+00
495000.E-01  3444.15E-04  0000.00E+00
500000.E-01  2841.87E-04  0000.00E+00
