====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 20000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  4030.14E-04  0000.00E+00
100001.E-02  4298.30E-04  0000.00E+00
150001.E-02  4526.69E-04  0000.00E+00
200001.E-02  3811.40E-04  0000.00E+00
250001.E-02  3861.01E-04  0000.00E+00
300001.E-02  5439.22E-04  0000.00E+00
350001.E-02  7019.12E-04  0000.00E+00
400001.E-02  6512.28E-04  0000.00E+00
450001.E-02  6547.01E-04  0000.00E+00
500001.E-02  7428.54E-04  0000.00E+00
550001.E-02  7961.30E-04  0000.00E+00
600001.E-02  8753.04E-04  0000.00E+00
650001.E-02  6462.13E-04  0000.00E+00
700001.E-02  6979.94E-04  0000.00E+00
750001.E-02  6334.56E-04  0000.00E+00
800001.E-02  7281.18E-04  0000.00E+00
850001.E-02  6405.59E-04  0000.00E+00
900001.E-02  5270.08E-04  0000.00E+00
950001.E-02  6695.57E-04  0000.00E+00
100000.E-01  6787.09E-04  0000.00E+00
105000.E-01  4794.84E-04  0000.00E+00
110000.E-01  4643.00E-04  0000.00E+00
115000.E-01  3906.49E-04  0000.00E+00
120000.E-01  4171.37E-04  0000.00E+00
125000.E-01  4171.37E-04  0000.00E+00
130000.E-01  4171.37E-04  0000.00E+00
135000.E-01  4171.37E-04  0000.00E+00
140000.E-01  4171.37E-04  0000.00E+00
145000.E-01  4265.40E-04  0000.00E+00
150000.E-01  5113.60E-04  0000.00E+00
155000.E-01  6316.50E-04  0000.00E+00
160000.E-01  6862.20E-04  0000.00E+00
165000.E-01  6562.42E-04  0000.00E+00
170000.E-01  6261.58E-04  0000.00E+00
175000.E-01  6261.58E-04  0000.00E+00
180000.E-01  6443.09E-04  0000.00E+00
185000.E-01  6383.17E-04  0000.00E+00
190000.E-01  6383.17E-04  0000.00E+00
195000.E-01  6383.17E-04  0000.00E+00
200000.E-01  5636.66E-04  0000.00E+00
205000.E-01  5552.29E-04  0000.00E+00
210000.E-01  5509.68E-04  0000.00E+00
215000.E-01  5509.68E-04  0000.00E+00
220000.E-01  5624.91E-04  0000.00E+00
225000.E-01  5857.04E-04  0000.00E+00
230000.E-01  5857.04E-04  0000.00E+00
235000.E-01  5857.04E-04  0000.00E+00
240000.E-01  5857.04E-04  0000.00E+00
245000.E-01  5857.04E-04  0000.00E+00
250000.E-01  5404.91E-04  3176.56E-06
255000.E-01  4950.39E-04  0000.00E+00
260000.E-01  5817.23E-04  0000.00E+00
265000.E-01  5763.77E-04  0000.00E+00
270000.E-01  5694.62E-04  0000.00E+00
275000.E-01  5694.62E-04  0000.00E+00
280000.E-01  5943.76E-04  0000.00E+00
285000.E-01  5596.72E-04  0000.00E+00
290000.E-01  3976.92E-04  0000.00E+00
295000.E-01  3885.83E-04  0000.00E+00
300000.E-01  4345.93E-04  0000.00E+00
305000.E-01  5381.60E-04  0000.00E+00
310000.E-01  5667.65E-04  0000.00E+00
315000.E-01  5756.14E-04  0000.00E+00
320000.E-01  5795.41E-04  0000.00E+00
325000.E-01  5898.85E-04  0000.00E+00
330000.E-01  5885.84E-04  0000.00E+00
335000.E-01  5795.14E-04  2221.90E-10
340000.E-01  5482.65E-04  0000.00E+00
345000.E-01  5682.96E-04  0000.00E+00
350000.E-01  5861.81E-04  0000.00E+00
355000.E-01  5516.56E-04  0000.00E+00
360000.E-01  6204.34E-04  0000.00E+00
365000.E-01  6127.87E-04  0000.00E+00
370000.E-01  5316.91E-04  0000.00E+00
375000.E-01  5235.62E-04  0000.00E+00
380000.E-01  5182.17E-04  0000.00E+00
385000.E-01  5074.11E-04  0000.00E+00
390000.E-01  4939.59E-04  0000.00E+00
395000.E-01  5112.62E-04  0000.00E+00
400000.E-01  4759.62E-04  2221.90E-10
405000.E-01  4276.10E-04  0000.00E+00
410000.E-01  4169.49E-04  0000.00E+00
415000.E-01  4169.49E-04  0000.00E+00
420000.E-01  4169.52E-04  0000.00E+00
425000.E-01  4191.62E-04  0000.00E+00
430000.E-01  4011.19E-04  0000.00E+00
435000.E-01  4731.46E-04  0000.00E+00
440000.E-01  4904.07E-04  0000.00E+00
445000.E-01  4835.31E-04  0000.00E+00
450000.E-01  4003.86E-04  0000.00E+00
455000.E-01  2135.81E-04  0000.00E+00
460000.E-01  2287.95E-04  0000.00E+00
465000.E-01  3548.04E-04  0000.00E+00
470000.E-01  3890.00E-04  0000.00E+00
475000.E-01  4473.89E-04  0000.00E+00
480000.E-01  5108.16E-04  0000.00E+00
485000.E-01  7679.36E-04  0000.00E+00
490000.E-01  6873.62E-04  0000.00E+00
495000.E-01  7305.51E-04  0000.00E+00
500000.E-01  5940.87E-04  0000.00E+00
