====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 50000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  3242.10E-03  0000.00E+00
100001.E-02  3382.07E-03  0000.00E+00
150001.E-02  3995.24E-03  0000.00E+00
200001.E-02  4070.63E-03  0000.00E+00
250001.E-02  3944.94E-03  0000.00E+00
300001.E-02  3050.25E-03  2221.64E-10
350001.E-02  3289.34E-03  0000.00E+00
400001.E-02  2988.26E-03  0000.00E+00
450001.E-02  3126.70E-03  2221.64E-10
500001.E-02  3170.18E-03  0000.00E+00
550001.E-02  3888.25E-03  0000.00E+00
600001.E-02  3709.65E-03  2221.64E-10
650001.E-02  1968.45E-03  0000.00E+00
700001.E-02  2351.15E-03  0000.00E+00
750001.E-02  2365.26E-03  8993.26E-09
800001.E-02  2126.99E-03  0000.00E+00
850001.E-02  2154.67E-03  0000.00E+00
900001.E-02  2643.28E-03  0000.00E+00
950001.E-02  3385.24E-03  0000.00E+00
100000.E-01  3254.95E-03  0000.00E+00
105000.E-01  3124.13E-03  0000.00E+00
110000.E-01  3188.33E-03  0000.00E+00
115000.E-01  3334.82E-03  0000.00E+00
120000.E-01  3284.78E-03  0000.00E+00
125000.E-01  3284.78E-03  0000.00E+00
130000.E-01  3284.78E-03  0000.00E+00
135000.E-01  3284.78E-03  0000.00E+00
140000.E-01  3284.78E-03  0000.00E+00
145000.E-01  3284.78E-03  0000.00E+00
150000.E-01  3284.78E-03  0000.00E+00
155000.E-01  3284.78E-03  0000.00E+00
160000.E-01  3284.78E-03  0000.00E+00
165000.E-01  3268.75E-03  0000.00E+00
170000.E-01  3238.99E-03  0000.00E+00
175000.E-01  3243.52E-03  0000.00E+00
180000.E-01  3195.57E-03  1248.38E-07
185000.E-01  3068.20E-03  0000.00E+00
190000.E-01  3060.73E-03  0000.00E+00
195000.E-01  2996.64E-03  0000.00E+00
200000.E-01  2996.64E-03  0000.00E+00
205000.E-01  3088.10E-03  0000.00E+00
210000.E-01  3192.56E-03  0000.00E+00
215000.E-01  3192.56E-03  0000.00E+00
220000.E-01  3192.56E-03  0000.00E+00
225000.E-01  3192.56E-03  0000.00E+00
230000.E-01  3192.56E-03  0000.00E+00
235000.E-01  3192.56E-03  0000.00E+00
240000.E-01  3192.56E-03  0000.00E+00
245000.E-01  3192.56E-03  0000.00E+00
250000.E-01  3286.62E-03  0000.00E+00
255000.E-01  3414.79E-03  0000.00E+00
260000.E-01  3414.79E-03  0000.00E+00
265000.E-01  3414.79E-03  0000.00E+00
270000.E-01  3414.79E-03  0000.00E+00
275000.E-01  3414.79E-03  0000.00E+00
280000.E-01  3389.31E-03  7277.81E-08
285000.E-01  3130.47E-03  1942.75E-08
290000.E-01  2916.46E-03  1033.01E-07
295000.E-01  3140.69E-03  0000.00E+00
300000.E-01  3090.78E-03  0000.00E+00
305000.E-01  3087.51E-03  0000.00E+00
310000.E-01  3087.51E-03  0000.00E+00
315000.E-01  3087.51E-03  0000.00E+00
320000.E-01  3087.51E-03  0000.00E+00
325000.E-01  3087.51E-03  0000.00E+00
330000.E-01  3087.51E-03  0000.00E+00
335000.E-01  3087.51E-03  0000.00E+00
340000.E-01  2893.21E-03  0000.00E+00
345000.E-01  2874.38E-03  0000.00E+00
350000.E-01  2874.38E-03  0000.00E+00
355000.E-01  2813.62E-03  4918.84E-07
360000.E-01  2729.45E-03  0000.00E+00
365000.E-01  2729.45E-03  0000.00E+00
370000.E-01  2738.10E-03  3586.65E-08
375000.E-01  2854.85E-03  0000.00E+00
380000.E-01  3469.37E-03  1305.36E-07
385000.E-01  3387.15E-03  0000.00E+00
390000.E-01  3074.96E-03  0000.00E+00
395000.E-01  2983.85E-03  5906.80E-08
400000.E-01  2869.47E-03  0000.00E+00
405000.E-01  3424.72E-03  0000.00E+00
410000.E-01  3203.44E-03  0000.00E+00
415000.E-01  3480.47E-03  2221.64E-10
420000.E-01  3813.39E-03  0000.00E+00
425000.E-01  3369.96E-03  1209.13E-07
430000.E-01  3004.16E-03  4538.42E-07
435000.E-01  2514.20E-03  0000.00E+00
440000.E-01  2712.49E-03  3024.03E-08
445000.E-01  2810.99E-03  0000.00E+00
450000.E-01  2900.73E-03  0000.00E+00
455000.E-01  3005.19E-03  0000.00E+00
460000.E-01  3761.60E-03  9001.43E-08
465000.E-01  4361.74E-03  0000.00E+00
470000.E-01  2972.82E-03  9193.14E-08
475000.E-01  3089.44E-03  0000.00E+00
480000.E-01  3158.65E-03  0000.00E+00
485000.E-01  3563.57E-03  0000.00E+00
490000.E-01  2548.10E-03  0000.00E+00
495000.E-01  2382.90E-03  2221.64E-10
500000.E-01  2631.14E-03  0000.00E+00
