====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 15000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  6013.62E-04  0000.00E+00
100001.E-02  7211.98E-04  0000.00E+00
150001.E-02  7845.20E-04  0000.00E+00
200001.E-02  7845.20E-04  0000.00E+00
250001.E-02  7845.20E-04  0000.00E+00
300001.E-02  8218.59E-04  0000.00E+00
350001.E-02  7845.20E-04  0000.00E+00
400001.E-02  7073.56E-04  2221.58E-10
450001.E-02  5815.11E-04  0000.00E+00
500001.E-02  3663.51E-04  0000.00E+00
550001.E-02  3564.41E-04  0000.00E+00
600001.E-02  5430.90E-04  0000.00E+00
650001.E-02  5245.92E-04  0000.00E+00
700001.E-02  5635.23E-04  0000.00E+00
750001.E-02  7830.21E-04  0000.00E+00
800001.E-02  5569.84E-04  0000.00E+00
850001.E-02  4331.66E-04  0000.00E+00
900001.E-02  5170.66E-04  0000.00E+00
950001.E-02  5064.11E-04  0000.00E+00
100000.E-01  5095.57E-04  0000.00E+00
105000.E-01  6885.78E-04  0000.00E+00
110000.E-01  6005.85E-04  0000.00E+00
115000.E-01  6453.57E-04  0000.00E+00
120000.E-01  6453.57E-04  0000.00E+00
125000.E-01  6540.68E-04  2221.58E-10
130000.E-01  6796.93E-04  0000.00E+00
135000.E-01  6796.93E-04  0000.00E+00
140000.E-01  6796.93E-04  0000.00E+00
145000.E-01  6796.93E-04  0000.00E+00
150000.E-01  6796.93E-04  0000.00E+00
155000.E-01  6796.93E-04  0000.00E+00
160000.E-01  7146.88E-04  0000.00E+00
165000.E-01  7401.03E-04  2221.58E-10
170000.E-01  7356.68E-04  0000.00E+00
175000.E-01  7323.97E-04  0000.00E+00
180000.E-01  7321.61E-04  0000.00E+00
185000.E-01  7321.61E-04  0000.00E+00
190000.E-01  7321.61E-04  0000.00E+00
195000.E-01  7321.61E-04  0000.00E+00
200000.E-01  7321.61E-04  0000.00E+00
205000.E-01  7321.61E-04  0000.00E+00
210000.E-01  7321.61E-04  0000.00E+00
215000.E-01  7321.61E-04  0000.00E+00
220000.E-01  7321.61E-04  0000.00E+00
225000.E-01  7325.51E-04  0000.00E+00
230000.E-01  7549.22E-04  0000.00E+00
235000.E-01  7549.22E-04  0000.00E+00
240000.E-01  7364.61E-04  0000.00E+00
245000.E-01  6389.07E-04  0000.00E+00
250000.E-01  5807.94E-04  2221.58E-10
255000.E-01  5524.73E-04  0000.00E+00
260000.E-01  5524.73E-04  0000.00E+00
265000.E-01  5524.73E-04  0000.00E+00
270000.E-01  5269.80E-04  2221.58E-10
275000.E-01  5786.18E-04  0000.00E+00
280000.E-01  5902.13E-04  0000.00E+00
285000.E-01  5902.13E-04  0000.00E+00
290000.E-01  5902.13E-04  0000.00E+00
295000.E-01  5902.13E-04  0000.00E+00
300000.E-01  6690.84E-04  0000.00E+00
305000.E-01  6862.98E-04  0000.00E+00
310000.E-01  7128.84E-04  0000.00E+00
315000.E-01  7653.63E-04  0000.00E+00
320000.E-01  7515.16E-04  0000.00E+00
325000.E-01  7539.47E-04  0000.00E+00
330000.E-01  7545.09E-04  0000.00E+00
335000.E-01  6913.88E-04  0000.00E+00
340000.E-01  6379.84E-04  0000.00E+00
345000.E-01  6502.04E-04  2221.58E-10
350000.E-01  5914.50E-04  0000.00E+00
355000.E-01  5410.46E-04  0000.00E+00
360000.E-01  5285.22E-04  0000.00E+00
365000.E-01  5285.22E-04  0000.00E+00
370000.E-01  6000.23E-04  0000.00E+00
375000.E-01  5547.62E-04  2221.58E-10
380000.E-01  5434.77E-04  0000.00E+00
385000.E-01  5126.64E-04  0000.00E+00
390000.E-01  4366.65E-04  0000.00E+00
395000.E-01  4366.65E-04  0000.00E+00
400000.E-01  4366.65E-04  0000.00E+00
405000.E-01  4366.65E-04  0000.00E+00
410000.E-01  3738.59E-04  0000.00E+00
415000.E-01  3513.53E-04  0000.00E+00
420000.E-01  4090.95E-04  0000.00E+00
425000.E-01  4388.79E-04  0000.00E+00
430000.E-01  5427.93E-04  0000.00E+00
435000.E-01  5917.98E-04  0000.00E+00
440000.E-01  7372.29E-04  0000.00E+00
445000.E-01  6672.86E-04  0000.00E+00
450000.E-01  6866.90E-04  0000.00E+00
455000.E-01  5918.95E-04  0000.00E+00
460000.E-01  6594.36E-04  0000.00E+00
465000.E-01  8050.71E-04  0000.00E+00
470000.E-01  7841.79E-04  0000.00E+00
475000.E-01  8256.35E-04  0000.00E+00
480000.E-01  7370.29E-04  0000.00E+00
485000.E-01  6436.29E-04  0000.00E+00
490000.E-01  8254.47E-04  0000.00E+00
495000.E-01  1008.38E-03  0000.00E+00
500000.E-01  7241.92E-04  0000.00E+00
