====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 15000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.02
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  6597.61E-03  0000.00E+00
100001.E-02  7021.14E-03  0000.00E+00
150001.E-02  7744.45E-03  2568.59E-07
200001.E-02  7899.86E-03  0000.00E+00
250001.E-02  7966.92E-03  2073.44E-07
300001.E-02  6914.70E-03  8653.28E-08
350001.E-02  7653.01E-03  0000.00E+00
400001.E-02  7983.67E-03  2217.15E-10
450001.E-02  7935.41E-03  0000.00E+00
500001.E-02  7930.39E-03  2614.75E-08
550001.E-02  8779.70E-03  3656.86E-07
600001.E-02  8097.76E-03  5789.62E-07
650001.E-02  7748.36E-03  0000.00E+00
700001.E-02  8110.20E-03  0000.00E+00
750001.E-02  8629.41E-03  0000.00E+00
800001.E-02  8701.97E-03  1067.44E-07
850001.E-02  7896.28E-03  4415.38E-07
900001.E-02  8864.32E-03  1082.01E-07
950001.E-02  7656.09E-03  9445.96E-08
100000.E-01  6927.47E-03  1291.92E-07
105000.E-01  7639.87E-03  0000.00E+00
110000.E-01  7647.06E-03  0000.00E+00
115000.E-01  7647.06E-03  0000.00E+00
120000.E-01  7655.61E-03  0000.00E+00
125000.E-01  7833.26E-03  1083.51E-07
130000.E-01  7903.55E-03  0000.00E+00
135000.E-01  7900.44E-03  3456.07E-08
140000.E-01  7606.54E-03  8923.05E-08
145000.E-01  7374.92E-03  0000.00E+00
150000.E-01  7324.49E-03  9141.73E-08
155000.E-01  7317.40E-03  1609.45E-05
160000.E-01  7357.85E-03  1661.00E-07
165000.E-01  7392.76E-03  0000.00E+00
170000.E-01  7140.89E-03  0000.00E+00
175000.E-01  7009.22E-03  0000.00E+00
180000.E-01  7012.58E-03  0000.00E+00
185000.E-01  7027.55E-03  1079.77E-08
190000.E-01  7048.00E-03  0000.00E+00
195000.E-01  7048.00E-03  0000.00E+00
200000.E-01  7048.00E-03  0000.00E+00
205000.E-01  7165.07E-03  0000.00E+00
210000.E-01  7215.92E-03  7488.41E-07
215000.E-01  7193.44E-03  0000.00E+00
220000.E-01  7193.44E-03  0000.00E+00
225000.E-01  7033.09E-03  2504.24E-06
230000.E-01  6889.21E-03  0000.00E+00
235000.E-01  6786.08E-03  2255.26E-07
240000.E-01  6728.42E-03  1083.51E-07
245000.E-01  6747.64E-03  0000.00E+00
250000.E-01  6734.51E-03  1494.37E-06
255000.E-01  7084.05E-03  0000.00E+00
260000.E-01  7227.68E-03  0000.00E+00
265000.E-01  7177.66E-03  0000.00E+00
270000.E-01  6801.85E-03  0000.00E+00
275000.E-01  6817.46E-03  0000.00E+00
280000.E-01  6919.26E-03  1925.73E-07
285000.E-01  7277.95E-03  1292.14E-06
290000.E-01  7341.58E-03  3082.46E-07
295000.E-01  7403.39E-03  2705.73E-07
300000.E-01  7364.01E-03  0000.00E+00
305000.E-01  7364.01E-03  0000.00E+00
310000.E-01  7364.01E-03  0000.00E+00
315000.E-01  7362.73E-03  5888.44E-08
320000.E-01  7655.10E-03  0000.00E+00
325000.E-01  7823.93E-03  1083.51E-07
330000.E-01  7961.73E-03  3216.69E-07
335000.E-01  7913.35E-03  0000.00E+00
340000.E-01  7880.16E-03  1130.84E-06
345000.E-01  7833.14E-03  0000.00E+00
350000.E-01  7833.14E-03  0000.00E+00
355000.E-01  7833.14E-03  0000.00E+00
360000.E-01  7845.57E-03  0000.00E+00
365000.E-01  7905.70E-03  4554.32E-07
370000.E-01  7990.04E-03  0000.00E+00
375000.E-01  7681.82E-03  1711.95E-08
380000.E-01  7337.09E-03  0000.00E+00
385000.E-01  7140.84E-03  0000.00E+00
390000.E-01  7109.76E-03  0000.00E+00
395000.E-01  7109.76E-03  0000.00E+00
400000.E-01  7302.10E-03  9606.74E-07
405000.E-01  6972.68E-03  0000.00E+00
410000.E-01  6627.92E-03  4934.26E-07
415000.E-01  7349.18E-03  0000.00E+00
420000.E-01  7650.77E-03  0000.00E+00
425000.E-01  7116.47E-03  0000.00E+00
430000.E-01  7318.88E-03  9329.82E-09
435000.E-01  6334.70E-03  0000.00E+00
440000.E-01  7266.37E-03  6994.61E-07
445000.E-01  7210.47E-03  2593.64E-07
450000.E-01  7277.62E-03  0000.00E+00
455000.E-01  7438.74E-03  0000.00E+00
460000.E-01  7859.55E-03  0000.00E+00
465000.E-01  7690.53E-03  1616.73E-06
470000.E-01  7679.45E-03  0000.00E+00
475000.E-01  5889.51E-03  0000.00E+00
480000.E-01  6480.82E-03  1725.48E-07
485000.E-01  8341.79E-03  0000.00E+00
490000.E-01  7899.90E-03  1966.98E-06
495000.E-01  7899.13E-03  5880.28E-07
500000.E-01  6426.08E-03  0000.00E+00
