====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = He   Energy = 15000 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+04 AAA ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer  2 : None
Layer Width =     4.E+04 AAA ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =9.02
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
500010.E-03  749341.E-09  472690.E-10
100001.E-02  771598.E-09  207760.E-10
150001.E-02  793303.E-09  281279.E-08
200001.E-02  825673.E-09  241577.E-09
250001.E-02  821079.E-09  573384.E-09
300001.E-02  730868.E-09  354928.E-09
350001.E-02  804790.E-09  710252.E-10
400001.E-02  729509.E-09  131963.E-09
450001.E-02  686099.E-09  000000.E+00
500001.E-02  527446.E-09  122611.E-08
550001.E-02  511148.E-09  162806.E-08
600001.E-02  639162.E-09  359744.E-08
650001.E-02  902152.E-09  130380.E-09
700001.E-02  914238.E-09  951456.E-10
750001.E-02  927408.E-09  758503.E-10
800001.E-02  964123.E-09  762341.E-09
850001.E-02  993959.E-09  149890.E-08
900001.E-02  872972.E-09  858317.E-09
950001.E-02  816093.E-09  738137.E-09
100000.E-01  100740.E-08  103373.E-08
105000.E-01  686989.E-09  425346.E-12
110000.E-01  688361.E-09  000000.E+00
115000.E-01  688361.E-09  000000.E+00
120000.E-01  687582.E-09  209835.E-09
125000.E-01  503396.E-09  152628.E-09
130000.E-01  401819.E-09  000000.E+00
135000.E-01  402029.E-09  794324.E-09
140000.E-01  420153.E-09  149295.E-09
145000.E-01  401994.E-09  000000.E+00
150000.E-01  334002.E-09  171529.E-09
155000.E-01  335959.E-09  429708.E-07
160000.E-01  335331.E-09  277358.E-09
165000.E-01  317076.E-09  000000.E+00
170000.E-01  319929.E-09  512851.E-09
175000.E-01  321420.E-09  000000.E+00
180000.E-01  316682.E-09  152628.E-09
185000.E-01  296540.E-09  801387.E-09
190000.E-01  274784.E-09  000000.E+00
195000.E-01  274784.E-09  000000.E+00
200000.E-01  274784.E-09  000000.E+00
205000.E-01  288934.E-09  368192.E-09
210000.E-01  427940.E-09  396468.E-08
215000.E-01  529630.E-09  000000.E+00
220000.E-01  529630.E-09  000000.E+00
225000.E-01  521855.E-09  936116.E-08
230000.E-01  501971.E-09  000000.E+00
235000.E-01  557491.E-09  796553.E-09
240000.E-01  585497.E-09  152628.E-09
245000.E-01  580953.E-09  000000.E+00
250000.E-01  590863.E-09  575322.E-08
255000.E-01  556747.E-09  152628.E-09
260000.E-01  549404.E-09  000000.E+00
265000.E-01  548710.E-09  104524.E-09
270000.E-01  543498.E-09  000000.E+00
275000.E-01  548558.E-09  205597.E-09
280000.E-01  579841.E-09  307322.E-09
285000.E-01  577286.E-09  283168.E-08
290000.E-01  600121.E-09  972554.E-09
295000.E-01  574664.E-09  287450.E-08
300000.E-01  578300.E-09  000000.E+00
305000.E-01  578300.E-09  000000.E+00
310000.E-01  578300.E-09  000000.E+00
315000.E-01  577301.E-09  273323.E-09
320000.E-01  505530.E-09  611311.E-09
325000.E-01  434609.E-09  152628.E-09
330000.E-01  483756.E-09  275489.E-08
335000.E-01  483567.E-09  000000.E+00
340000.E-01  493384.E-09  377698.E-08
345000.E-01  507289.E-09  000000.E+00
350000.E-01  507289.E-09  000000.E+00
355000.E-01  507289.E-09  000000.E+00
360000.E-01  479569.E-09  925377.E-09
365000.E-01  359237.E-09  103183.E-08
370000.E-01  340227.E-09  551247.E-09
375000.E-01  472694.E-09  483901.E-08
380000.E-01  649527.E-09  000000.E+00
385000.E-01  511843.E-09  209614.E-09
390000.E-01  490042.E-09  000000.E+00
395000.E-01  490042.E-09  000000.E+00
400000.E-01  441381.E-09  457289.E-08
405000.E-01  435894.E-09  355247.E-10
410000.E-01  435404.E-09  302816.E-08
415000.E-01  455785.E-09  641794.E-10
420000.E-01  514989.E-09  137005.E-09
425000.E-01  703196.E-09  237707.E-10
430000.E-01  168730.E-08  372729.E-09
435000.E-01  527269.E-09  831412.E-09
440000.E-01  554282.E-09  275081.E-08
445000.E-01  475895.E-09  809500.E-09
450000.E-01  453859.E-09  208105.E-09
455000.E-01  479743.E-09  828421.E-10
460000.E-01  468354.E-09  132226.E-09
465000.E-01  504277.E-09  900718.E-08
470000.E-01  461051.E-09  365885.E-09
475000.E-01  358530.E-09  763059.E-09
480000.E-01  309377.E-09  197231.E-08
485000.E-01  317582.E-09  448330.E-09
490000.E-01  307067.E-09  667218.E-08
495000.E-01  480288.E-09  396770.E-08
500000.E-01  376555.E-09  476782.E-09
