====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 8000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.01
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  7671.64E-04  0000.00E+00
100001.E-02  9600.89E-04  0000.00E+00
150001.E-02  9859.12E-04  0000.00E+00
200001.E-02  7875.21E-04  0000.00E+00
250001.E-02  7706.33E-04  0000.00E+00
300001.E-02  9584.77E-04  0000.00E+00
350001.E-02  1084.13E-03  0000.00E+00
400001.E-02  1110.59E-03  0000.00E+00
450001.E-02  7524.64E-04  0000.00E+00
500001.E-02  8739.98E-04  0000.00E+00
550001.E-02  9669.06E-04  0000.00E+00
600001.E-02  8725.14E-04  1736.80E-07
650001.E-02  8697.52E-04  0000.00E+00
700001.E-02  1098.42E-03  0000.00E+00
750001.E-02  1468.90E-03  2220.86E-10
800001.E-02  1549.23E-03  0000.00E+00
850001.E-02  1593.38E-03  0000.00E+00
900001.E-02  1169.52E-03  2220.86E-10
950001.E-02  1042.18E-03  2220.86E-10
100000.E-01  8904.21E-04  0000.00E+00
105000.E-01  9182.99E-04  0000.00E+00
110000.E-01  9182.83E-04  0000.00E+00
115000.E-01  9182.83E-04  0000.00E+00
120000.E-01  9182.83E-04  0000.00E+00
125000.E-01  8172.28E-04  0000.00E+00
130000.E-01  8001.79E-04  0000.00E+00
135000.E-01  8001.79E-04  0000.00E+00
140000.E-01  8001.79E-04  0000.00E+00
145000.E-01  8001.79E-04  0000.00E+00
150000.E-01  8001.79E-04  0000.00E+00
155000.E-01  8110.04E-04  0000.00E+00
160000.E-01  8357.65E-04  0000.00E+00
165000.E-01  8357.65E-04  0000.00E+00
170000.E-01  9268.72E-04  0000.00E+00
175000.E-01  1018.77E-03  0000.00E+00
180000.E-01  1051.19E-03  0000.00E+00
185000.E-01  1051.19E-03  0000.00E+00
190000.E-01  1051.19E-03  0000.00E+00
195000.E-01  1054.22E-03  0000.00E+00
200000.E-01  1055.74E-03  0000.00E+00
205000.E-01  1183.52E-03  0000.00E+00
210000.E-01  1200.52E-03  0000.00E+00
215000.E-01  1189.96E-03  0000.00E+00
220000.E-01  1250.00E-03  0000.00E+00
225000.E-01  1250.00E-03  0000.00E+00
230000.E-01  1247.32E-03  0000.00E+00
235000.E-01  1152.61E-03  0000.00E+00
240000.E-01  1140.44E-03  0000.00E+00
245000.E-01  1140.44E-03  0000.00E+00
250000.E-01  1196.85E-03  0000.00E+00
255000.E-01  1208.87E-03  0000.00E+00
260000.E-01  1240.63E-03  0000.00E+00
265000.E-01  1116.03E-03  2220.86E-10
270000.E-01  8747.68E-04  0000.00E+00
275000.E-01  7908.67E-04  0000.00E+00
280000.E-01  7228.13E-04  0000.00E+00
285000.E-01  7228.13E-04  0000.00E+00
290000.E-01  6221.27E-04  0000.00E+00
295000.E-01  7552.54E-04  0000.00E+00
300000.E-01  7552.54E-04  0000.00E+00
305000.E-01  7688.14E-04  0000.00E+00
310000.E-01  9311.08E-04  0000.00E+00
315000.E-01  1048.40E-03  2220.86E-10
320000.E-01  1102.91E-03  0000.00E+00
325000.E-01  1042.45E-03  0000.00E+00
330000.E-01  1118.88E-03  0000.00E+00
335000.E-01  1070.21E-03  0000.00E+00
340000.E-01  1178.24E-03  2220.86E-10
345000.E-01  1136.65E-03  0000.00E+00
350000.E-01  1266.62E-03  0000.00E+00
355000.E-01  1266.62E-03  0000.00E+00
360000.E-01  1081.00E-03  0000.00E+00
365000.E-01  1053.42E-03  0000.00E+00
370000.E-01  1053.42E-03  0000.00E+00
375000.E-01  1168.61E-03  0000.00E+00
380000.E-01  1357.60E-03  0000.00E+00
385000.E-01  1119.82E-03  0000.00E+00
390000.E-01  1255.62E-03  0000.00E+00
395000.E-01  1130.26E-03  0000.00E+00
400000.E-01  1017.87E-03  0000.00E+00
405000.E-01  9142.62E-04  0000.00E+00
410000.E-01  9647.60E-04  0000.00E+00
415000.E-01  9455.80E-04  0000.00E+00
420000.E-01  9541.89E-04  0000.00E+00
425000.E-01  9404.09E-04  0000.00E+00
430000.E-01  9785.29E-04  0000.00E+00
435000.E-01  9722.79E-04  0000.00E+00
440000.E-01  1009.77E-03  0000.00E+00
445000.E-01  8777.07E-04  2220.86E-10
450000.E-01  1002.00E-03  0000.00E+00
455000.E-01  1275.55E-03  0000.00E+00
460000.E-01  1363.07E-03  0000.00E+00
465000.E-01  1061.33E-03  2220.86E-10
470000.E-01  8654.64E-04  0000.00E+00
475000.E-01  8215.10E-04  2220.86E-10
480000.E-01  1302.37E-03  0000.00E+00
485000.E-01  1269.35E-03  0000.00E+00
490000.E-01  1065.82E-03  4739.06E-07
495000.E-01  9476.10E-04  0000.00E+00
500000.E-01  1115.10E-03  0000.00E+00
