====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 90000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  2220.86E-04  0000.00E+00
100001.E-02  1978.34E-04  0000.00E+00
150001.E-02  1978.34E-04  0000.00E+00
200001.E-02  1978.34E-04  0000.00E+00
250001.E-02  1943.08E-04  0000.00E+00
300001.E-02  1601.30E-04  0000.00E+00
350001.E-02  1989.30E-04  0000.00E+00
400001.E-02  2049.04E-04  0000.00E+00
450001.E-02  1924.63E-04  0000.00E+00
500001.E-02  1988.60E-04  0000.00E+00
550001.E-02  1957.40E-04  0000.00E+00
600001.E-02  1811.74E-04  0000.00E+00
650001.E-02  1636.54E-04  0000.00E+00
700001.E-02  2028.48E-04  0000.00E+00
750001.E-02  2098.26E-04  0000.00E+00
800001.E-02  2307.44E-04  0000.00E+00
850001.E-02  1560.54E-04  0000.00E+00
900001.E-02  1439.88E-04  0000.00E+00
950001.E-02  1604.91E-04  0000.00E+00
100000.E-01  1209.16E-04  0000.00E+00
105000.E-01  1955.43E-04  0000.00E+00
110000.E-01  1957.67E-04  0000.00E+00
115000.E-01  1994.79E-04  0000.00E+00
120000.E-01  2234.42E-04  0000.00E+00
125000.E-01  2234.42E-04  0000.00E+00
130000.E-01  2018.33E-04  0000.00E+00
135000.E-01  1907.99E-04  0000.00E+00
140000.E-01  1912.89E-04  0000.00E+00
145000.E-01  1857.59E-04  0000.00E+00
150000.E-01  1964.93E-04  0000.00E+00
155000.E-01  2184.00E-04  0000.00E+00
160000.E-01  2140.76E-04  0000.00E+00
165000.E-01  2057.05E-04  0000.00E+00
170000.E-01  2058.91E-04  0000.00E+00
175000.E-01  2058.91E-04  0000.00E+00
180000.E-01  2058.91E-04  0000.00E+00
185000.E-01  2058.91E-04  0000.00E+00
190000.E-01  2058.91E-04  0000.00E+00
195000.E-01  2058.91E-04  0000.00E+00
200000.E-01  2058.91E-04  0000.00E+00
205000.E-01  2284.83E-04  0000.00E+00
210000.E-01  2173.17E-04  0000.00E+00
215000.E-01  2058.91E-04  0000.00E+00
220000.E-01  1978.26E-04  0000.00E+00
225000.E-01  1732.49E-04  0000.00E+00
230000.E-01  1732.49E-04  0000.00E+00
235000.E-01  1732.49E-04  0000.00E+00
240000.E-01  1732.49E-04  0000.00E+00
245000.E-01  2036.12E-04  0000.00E+00
250000.E-01  2058.91E-04  0000.00E+00
255000.E-01  2058.91E-04  0000.00E+00
260000.E-01  2135.11E-04  0000.00E+00
265000.E-01  2235.32E-04  0000.00E+00
270000.E-01  2235.32E-04  0000.00E+00
275000.E-01  2118.16E-04  0000.00E+00
280000.E-01  2062.91E-04  2222.21E-10
285000.E-01  2284.98E-04  0000.00E+00
290000.E-01  2284.98E-04  0000.00E+00
295000.E-01  2284.98E-04  0000.00E+00
300000.E-01  1958.82E-04  0000.00E+00
305000.E-01  1958.57E-04  0000.00E+00
310000.E-01  1958.57E-04  0000.00E+00
315000.E-01  2254.00E-04  0000.00E+00
320000.E-01  2285.01E-04  0000.00E+00
325000.E-01  2285.01E-04  0000.00E+00
330000.E-01  2471.71E-04  0000.00E+00
335000.E-01  2937.87E-04  0000.00E+00
340000.E-01  2937.87E-04  0000.00E+00
345000.E-01  2910.54E-04  0000.00E+00
350000.E-01  2611.44E-04  0000.00E+00
355000.E-01  2422.46E-04  0000.00E+00
360000.E-01  2285.01E-04  0000.00E+00
365000.E-01  2356.40E-04  0000.00E+00
370000.E-01  2368.49E-04  0000.00E+00
375000.E-01  2285.02E-04  0000.00E+00
380000.E-01  2285.02E-04  0000.00E+00
385000.E-01  1847.55E-04  0000.00E+00
390000.E-01  1680.25E-04  0000.00E+00
395000.E-01  1411.91E-04  0000.00E+00
400000.E-01  1331.86E-04  0000.00E+00
405000.E-01  1351.09E-04  0000.00E+00
410000.E-01  1351.09E-04  0000.00E+00
415000.E-01  1335.83E-04  0000.00E+00
420000.E-01  1427.51E-04  0000.00E+00
425000.E-01  1427.51E-04  0000.00E+00
430000.E-01  1998.89E-04  0000.00E+00
435000.E-01  2000.59E-04  0000.00E+00
440000.E-01  1982.69E-04  0000.00E+00
445000.E-01  1840.41E-04  0000.00E+00
450000.E-01  1748.24E-04  0000.00E+00
455000.E-01  1788.23E-04  0000.00E+00
460000.E-01  1651.72E-04  0000.00E+00
465000.E-01  1787.81E-04  0000.00E+00
470000.E-01  1634.25E-04  0000.00E+00
475000.E-01  1964.56E-04  0000.00E+00
480000.E-01  1667.57E-04  0000.00E+00
485000.E-01  1254.25E-04  0000.00E+00
490000.E-01  1190.72E-04  0000.00E+00
495000.E-01  1177.83E-04  0000.00E+00
500000.E-01  1264.31E-04  0000.00E+00
