====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 10000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.04
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  1038.75E-02  0000.00E+00
100001.E-02  1038.52E-02  0000.00E+00
150001.E-02  1038.52E-02  0000.00E+00
200001.E-02  1038.52E-02  0000.00E+00
250001.E-02  1022.27E-02  1254.77E-06
300001.E-02  1025.09E-02  2519.28E-07
350001.E-02  9930.82E-03  0000.00E+00
400001.E-02  9930.82E-03  0000.00E+00
450001.E-02  9766.59E-03  6909.60E-07
500001.E-02  9734.07E-03  1202.19E-07
550001.E-02  1085.86E-02  0000.00E+00
600001.E-02  1094.27E-02  0000.00E+00
650001.E-02  1099.55E-02  2270.02E-07
700001.E-02  1046.99E-02  0000.00E+00
750001.E-02  1101.24E-02  9587.07E-08
800001.E-02  1097.44E-02  1903.87E-07
850001.E-02  1010.10E-02  1021.03E-07
900001.E-02  8700.56E-03  1619.03E-05
950001.E-02  9924.71E-03  3620.45E-07
100000.E-01  9488.41E-03  4835.97E-07
105000.E-01  1011.04E-02  0000.00E+00
110000.E-01  1002.13E-02  0000.00E+00
115000.E-01  1002.13E-02  0000.00E+00
120000.E-01  1042.61E-02  0000.00E+00
125000.E-01  1044.05E-02  2857.09E-08
130000.E-01  1038.68E-02  0000.00E+00
135000.E-01  1039.24E-02  0000.00E+00
140000.E-01  1071.66E-02  0000.00E+00
145000.E-01  1010.72E-02  0000.00E+00
150000.E-01  1003.57E-02  0000.00E+00
155000.E-01  1037.00E-02  2362.49E-07
160000.E-01  1044.30E-02  5440.11E-08
165000.E-01  1030.32E-02  0000.00E+00
170000.E-01  1056.81E-02  1295.44E-07
175000.E-01  1004.16E-02  1395.03E-07
180000.E-01  9815.61E-03  6532.58E-08
185000.E-01  9856.04E-03  1937.86E-07
190000.E-01  1004.97E-02  1278.47E-07
195000.E-01  1007.22E-02  0000.00E+00
200000.E-01  9977.26E-03  0000.00E+00
205000.E-01  9844.61E-03  6069.55E-07
210000.E-01  9780.18E-03  1854.23E-06
215000.E-01  9984.33E-03  0000.00E+00
220000.E-01  9958.26E-03  1119.62E-07
225000.E-01  1010.15E-02  2464.18E-07
230000.E-01  1014.38E-02  0000.00E+00
235000.E-01  1044.76E-02  1382.91E-07
240000.E-01  1014.66E-02  0000.00E+00
245000.E-01  1025.86E-02  0000.00E+00
250000.E-01  1028.06E-02  1348.76E-07
255000.E-01  1015.00E-02  6681.99E-08
260000.E-01  1014.86E-02  0000.00E+00
265000.E-01  1028.85E-02  1278.47E-07
270000.E-01  1062.89E-02  1787.82E-06
275000.E-01  1043.17E-02  3356.81E-05
280000.E-01  1049.49E-02  0000.00E+00
285000.E-01  1057.37E-02  0000.00E+00
290000.E-01  1068.64E-02  0000.00E+00
295000.E-01  1071.72E-02  3543.40E-08
300000.E-01  1073.77E-02  1931.27E-07
305000.E-01  1055.56E-02  1008.96E-07
310000.E-01  1054.42E-02  0000.00E+00
315000.E-01  1054.42E-02  0000.00E+00
320000.E-01  1054.42E-02  0000.00E+00
325000.E-01  1057.58E-02  9673.58E-08
330000.E-01  1033.89E-02  1174.56E-07
335000.E-01  1012.45E-02  0000.00E+00
340000.E-01  1000.17E-02  1278.47E-07
345000.E-01  9944.81E-03  5624.81E-07
350000.E-01  1008.91E-02  0000.00E+00
355000.E-01  1008.91E-02  0000.00E+00
360000.E-01  1028.42E-02  2376.39E-07
365000.E-01  1041.97E-02  2164.02E-07
370000.E-01  1042.60E-02  0000.00E+00
375000.E-01  1016.40E-02  2356.70E-07
380000.E-01  9834.93E-03  1500.69E-07
385000.E-01  9881.92E-03  0000.00E+00
390000.E-01  9998.56E-03  1162.54E-06
395000.E-01  1007.27E-02  0000.00E+00
400000.E-01  1006.02E-02  0000.00E+00
405000.E-01  1047.28E-02  0000.00E+00
410000.E-01  1077.64E-02  2435.79E-07
415000.E-01  1083.27E-02  0000.00E+00
420000.E-01  1083.27E-02  0000.00E+00
425000.E-01  1063.81E-02  1278.00E-07
430000.E-01  1029.83E-02  1121.49E-06
435000.E-01  9958.07E-03  0000.00E+00
440000.E-01  1003.83E-02  6424.90E-07
445000.E-01  1065.98E-02  2199.98E-07
450000.E-01  1138.48E-02  0000.00E+00
455000.E-01  1093.74E-02  5353.75E-07
460000.E-01  1083.35E-02  0000.00E+00
465000.E-01  1027.12E-02  1174.56E-07
470000.E-01  1148.59E-02  8806.05E-08
475000.E-01  1148.32E-02  1990.37E-07
480000.E-01  1039.34E-02  3362.00E-07
485000.E-01  9304.11E-03  6640.67E-08
490000.E-01  8092.26E-03  7708.49E-07
495000.E-01  1122.35E-02  6754.87E-07
500000.E-01  1215.65E-02  3417.02E-07
