====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 100000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  1294.37E-03  0000.00E+00
100001.E-02  1510.62E-03  1684.91E-07
150001.E-02  1175.26E-03  0000.00E+00
200001.E-02  1187.68E-03  0000.00E+00
250001.E-02  1568.39E-03  0000.00E+00
300001.E-02  1841.67E-03  0000.00E+00
350001.E-02  1897.06E-03  6329.14E-08
400001.E-02  2268.49E-03  0000.00E+00
450001.E-02  2523.23E-03  0000.00E+00
500001.E-02  2511.59E-03  5966.86E-07
550001.E-02  2539.17E-03  0000.00E+00
600001.E-02  2351.49E-03  0000.00E+00
650001.E-02  2142.07E-03  1327.60E-08
700001.E-02  2272.84E-03  0000.00E+00
750001.E-02  2049.81E-03  3704.09E-08
800001.E-02  1889.58E-03  0000.00E+00
850001.E-02  1817.79E-03  1153.14E-07
900001.E-02  1949.34E-03  0000.00E+00
950001.E-02  2017.32E-03  0000.00E+00
100000.E-01  1833.48E-03  0000.00E+00
105000.E-01  1804.02E-03  0000.00E+00
110000.E-01  1802.43E-03  0000.00E+00
115000.E-01  1802.43E-03  0000.00E+00
120000.E-01  1690.40E-03  0000.00E+00
125000.E-01  1541.62E-03  0000.00E+00
130000.E-01  1560.17E-03  0000.00E+00
135000.E-01  1560.17E-03  0000.00E+00
140000.E-01  1560.17E-03  0000.00E+00
145000.E-01  1560.17E-03  0000.00E+00
150000.E-01  1560.17E-03  0000.00E+00
155000.E-01  1560.17E-03  0000.00E+00
160000.E-01  1278.58E-03  0000.00E+00
165000.E-01  1209.39E-03  0000.00E+00
170000.E-01  1480.37E-03  0000.00E+00
175000.E-01  1369.49E-03  0000.00E+00
180000.E-01  1368.06E-03  0000.00E+00
185000.E-01  1484.16E-03  2221.99E-10
190000.E-01  1521.71E-03  0000.00E+00
195000.E-01  1547.25E-03  0000.00E+00
200000.E-01  1547.25E-03  0000.00E+00
205000.E-01  1663.09E-03  0000.00E+00
210000.E-01  1829.44E-03  0000.00E+00
215000.E-01  1897.80E-03  0000.00E+00
220000.E-01  1897.80E-03  0000.00E+00
225000.E-01  1897.80E-03  0000.00E+00
230000.E-01  1897.80E-03  0000.00E+00
235000.E-01  1763.61E-03  1052.54E-07
240000.E-01  1736.20E-03  0000.00E+00
245000.E-01  1827.16E-03  6275.28E-07
250000.E-01  1970.08E-03  0000.00E+00
255000.E-01  1744.08E-03  0000.00E+00
260000.E-01  1744.08E-03  0000.00E+00
265000.E-01  1744.06E-03  2221.99E-10
270000.E-01  1407.74E-03  0000.00E+00
275000.E-01  1692.99E-03  0000.00E+00
280000.E-01  1744.02E-03  0000.00E+00
285000.E-01  1744.02E-03  0000.00E+00
290000.E-01  1599.73E-03  0000.00E+00
295000.E-01  1552.68E-03  4109.84E-07
300000.E-01  1540.10E-03  0000.00E+00
305000.E-01  1540.10E-03  0000.00E+00
310000.E-01  1540.10E-03  0000.00E+00
315000.E-01  1540.10E-03  0000.00E+00
320000.E-01  1540.10E-03  0000.00E+00
325000.E-01  1540.10E-03  0000.00E+00
330000.E-01  1540.10E-03  0000.00E+00
335000.E-01  1378.45E-03  3928.16E-06
340000.E-01  1361.06E-03  0000.00E+00
345000.E-01  1134.98E-03  0000.00E+00
350000.E-01  1046.84E-03  0000.00E+00
355000.E-01  1302.47E-03  1019.27E-07
360000.E-01  1376.30E-03  0000.00E+00
365000.E-01  1376.30E-03  0000.00E+00
370000.E-01  1439.32E-03  0000.00E+00
375000.E-01  1562.43E-03  0000.00E+00
380000.E-01  1778.80E-03  0000.00E+00
385000.E-01  1771.13E-03  0000.00E+00
390000.E-01  1793.77E-03  1052.54E-07
395000.E-01  1990.78E-03  0000.00E+00
400000.E-01  1992.78E-03  0000.00E+00
405000.E-01  2104.81E-03  0000.00E+00
410000.E-01  2217.75E-03  1804.11E-07
415000.E-01  2099.46E-03  0000.00E+00
420000.E-01  1900.06E-03  0000.00E+00
425000.E-01  1896.09E-03  0000.00E+00
430000.E-01  1463.59E-03  0000.00E+00
435000.E-01  1463.59E-03  0000.00E+00
440000.E-01  1658.59E-03  1006.01E-07
445000.E-01  1876.24E-03  0000.00E+00
450000.E-01  1783.08E-03  0000.00E+00
455000.E-01  1694.69E-03  0000.00E+00
460000.E-01  1517.19E-03  0000.00E+00
465000.E-01  1494.58E-03  0000.00E+00
470000.E-01  1634.60E-03  0000.00E+00
475000.E-01  1914.62E-03  1052.54E-07
480000.E-01  1853.53E-03  0000.00E+00
485000.E-01  1294.54E-03  0000.00E+00
490000.E-01  1408.28E-03  0000.00E+00
495000.E-01  1573.97E-03  0000.00E+00
500000.E-01  1648.24E-03  8834.90E-08
