====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = He   Energy = 20000 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+04 AAA ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer  2 : None
Layer Width =     4.E+04 AAA ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =9.01
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
500010.E-03  523345.E-09  338121.E-12
100001.E-02  519248.E-09  242820.E-09
150001.E-02  386595.E-09  123394.E-09
200001.E-02  370917.E-09  000000.E+00
250001.E-02  415070.E-09  194421.E-09
300001.E-02  566287.E-09  343065.E-09
350001.E-02  588516.E-09  323586.E-09
400001.E-02  747788.E-09  250668.E-09
450001.E-02  542049.E-09  380626.E-10
500001.E-02  544914.E-09  148021.E-09
550001.E-02  481947.E-09  518324.E-10
600001.E-02  437848.E-09  850502.E-10
650001.E-02  541297.E-09  195757.E-08
700001.E-02  553575.E-09  386959.E-10
750001.E-02  694435.E-09  968875.E-09
800001.E-02  168111.E-08  142526.E-08
850001.E-02  732245.E-09  907679.E-09
900001.E-02  357025.E-09  773576.E-09
950001.E-02  518490.E-09  345238.E-09
100000.E-01  108451.E-08  137307.E-08
105000.E-01  323610.E-09  273652.E-11
110000.E-01  330538.E-09  858431.E-10
115000.E-01  384218.E-09  000000.E+00
120000.E-01  384218.E-09  000000.E+00
125000.E-01  384218.E-09  000000.E+00
130000.E-01  384218.E-09  000000.E+00
135000.E-01  439409.E-09  179187.E-09
140000.E-01  453410.E-09  000000.E+00
145000.E-01  453410.E-09  000000.E+00
150000.E-01  410890.E-09  278705.E-09
155000.E-01  387721.E-09  236302.E-09
160000.E-01  390250.E-09  305505.E-09
165000.E-01  390486.E-09  000000.E+00
170000.E-01  390486.E-09  000000.E+00
175000.E-01  390486.E-09  000000.E+00
180000.E-01  390486.E-09  000000.E+00
185000.E-01  393987.E-09  182365.E-09
190000.E-01  360560.E-09  148021.E-09
195000.E-01  354852.E-09  000000.E+00
200000.E-01  344069.E-09  425454.E-09
205000.E-01  284716.E-09  350325.E-09
210000.E-01  286825.E-09  279648.E-08
215000.E-01  288598.E-09  191358.E-09
220000.E-01  274559.E-09  000000.E+00
225000.E-01  274559.E-09  000000.E+00
230000.E-01  274559.E-09  000000.E+00
235000.E-01  281903.E-09  484091.E-10
240000.E-01  323302.E-09  251443.E-09
245000.E-01  315107.E-09  221948.E-12
250000.E-01  277788.E-09  373723.E-09
255000.E-01  260489.E-09  000000.E+00
260000.E-01  260489.E-09  000000.E+00
265000.E-01  474056.E-09  330129.E-09
270000.E-01  559693.E-09  000000.E+00
275000.E-01  559693.E-09  000000.E+00
280000.E-01  559693.E-09  000000.E+00
285000.E-01  559693.E-09  000000.E+00
290000.E-01  585611.E-09  305505.E-09
295000.E-01  580235.E-09  266395.E-09
300000.E-01  559621.E-09  000000.E+00
305000.E-01  559621.E-09  000000.E+00
310000.E-01  559621.E-09  000000.E+00
315000.E-01  559621.E-09  000000.E+00
320000.E-01  567143.E-09  148021.E-09
325000.E-01  571783.E-09  000000.E+00
330000.E-01  577230.E-09  148021.E-09
335000.E-01  434235.E-09  182365.E-09
340000.E-01  420714.E-09  569973.E-09
345000.E-01  454777.E-09  137331.E-08
350000.E-01  457596.E-09  214546.E-10
355000.E-01  458109.E-09  000000.E+00
360000.E-01  417752.E-09  191358.E-09
365000.E-01  368231.E-09  000000.E+00
370000.E-01  368231.E-09  000000.E+00
375000.E-01  368231.E-09  000000.E+00
380000.E-01  368231.E-09  000000.E+00
385000.E-01  381538.E-09  866094.E-08
390000.E-01  396440.E-09  209541.E-09
395000.E-01  407636.E-09  278644.E-08
400000.E-01  426921.E-09  297056.E-09
405000.E-01  339541.E-09  000000.E+00
410000.E-01  350367.E-09  197203.E-09
415000.E-01  365048.E-09  112027.E-09
420000.E-01  379197.E-09  255722.E-09
425000.E-01  872682.E-09  189791.E-09
430000.E-01  978377.E-09  136692.E-08
435000.E-01  955602.E-09  346076.E-09
440000.E-01  882099.E-09  000000.E+00
445000.E-01  596905.E-09  554046.E-08
450000.E-01  482822.E-09  845624.E-10
455000.E-01  475355.E-09  191358.E-09
460000.E-01  518652.E-09  421731.E-09
465000.E-01  785954.E-09  270674.E-09
470000.E-01  821425.E-09  135428.E-08
475000.E-01  430800.E-09  150517.E-08
480000.E-01  570407.E-09  170348.E-09
485000.E-01  510339.E-09  370588.E-09
490000.E-01  990302.E-09  818136.E-09
495000.E-01  792364.E-09  462935.E-09
500000.E-01  642190.E-09  205181.E-08
