====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 100000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  1747.93E-04  0000.00E+00
100001.E-02  1835.45E-04  0000.00E+00
150001.E-02  1545.79E-04  0000.00E+00
200001.E-02  1292.80E-04  0000.00E+00
250001.E-02  1143.31E-04  0000.00E+00
300001.E-02  9259.57E-05  0000.00E+00
350001.E-02  9259.57E-05  0000.00E+00
400001.E-02  9214.49E-05  0000.00E+00
450001.E-02  5471.08E-05  0000.00E+00
500001.E-02  4393.30E-05  0000.00E+00
550001.E-02  1052.50E-04  0000.00E+00
600001.E-02  1503.79E-04  0000.00E+00
650001.E-02  1514.56E-04  0000.00E+00
700001.E-02  1433.98E-04  0000.00E+00
750001.E-02  1360.46E-04  0000.00E+00
800001.E-02  1296.98E-04  0000.00E+00
850001.E-02  1229.61E-04  0000.00E+00
900001.E-02  1670.85E-04  0000.00E+00
950001.E-02  1857.57E-04  0000.00E+00
100000.E-01  1730.16E-04  0000.00E+00
105000.E-01  1964.89E-04  0000.00E+00
110000.E-01  2030.20E-04  0000.00E+00
115000.E-01  2018.77E-04  0000.00E+00
120000.E-01  1475.53E-04  0000.00E+00
125000.E-01  1440.60E-04  0000.00E+00
130000.E-01  1440.60E-04  0000.00E+00
135000.E-01  1440.60E-04  0000.00E+00
140000.E-01  1440.60E-04  0000.00E+00
145000.E-01  1440.60E-04  0000.00E+00
150000.E-01  1440.60E-04  0000.00E+00
155000.E-01  1465.99E-04  0000.00E+00
160000.E-01  1657.69E-04  0000.00E+00
165000.E-01  1657.69E-04  0000.00E+00
170000.E-01  1940.27E-04  0000.00E+00
175000.E-01  1959.77E-04  0000.00E+00
180000.E-01  1959.77E-04  0000.00E+00
185000.E-01  1959.77E-04  0000.00E+00
190000.E-01  1959.77E-04  0000.00E+00
195000.E-01  2007.63E-04  0000.00E+00
200000.E-01  2134.51E-04  0000.00E+00
205000.E-01  1959.77E-04  0000.00E+00
210000.E-01  1813.36E-04  0000.00E+00
215000.E-01  1657.69E-04  0000.00E+00
220000.E-01  1626.47E-04  0000.00E+00
225000.E-01  1710.82E-04  0000.00E+00
230000.E-01  1710.82E-04  0000.00E+00
235000.E-01  1710.82E-04  0000.00E+00
240000.E-01  1546.17E-04  0000.00E+00
245000.E-01  1408.75E-04  0000.00E+00
250000.E-01  1408.75E-04  0000.00E+00
255000.E-01  1408.75E-04  0000.00E+00
260000.E-01  1408.75E-04  0000.00E+00
265000.E-01  1408.75E-04  0000.00E+00
270000.E-01  1408.75E-04  0000.00E+00
275000.E-01  1408.75E-04  0000.00E+00
280000.E-01  1541.36E-04  0000.00E+00
285000.E-01  1599.36E-04  0000.00E+00
290000.E-01  1599.36E-04  0000.00E+00
295000.E-01  1599.36E-04  0000.00E+00
300000.E-01  1232.01E-04  0000.00E+00
305000.E-01  1049.33E-04  0000.00E+00
310000.E-01  1080.18E-04  0000.00E+00
315000.E-01  1080.18E-04  0000.00E+00
320000.E-01  1260.43E-04  0000.00E+00
325000.E-01  1382.26E-04  0000.00E+00
330000.E-01  1374.81E-04  0000.00E+00
335000.E-01  1191.65E-04  0000.00E+00
340000.E-01  1191.65E-04  0000.00E+00
345000.E-01  1191.65E-04  0000.00E+00
350000.E-01  1191.65E-04  0000.00E+00
355000.E-01  1191.65E-04  0000.00E+00
360000.E-01  1191.65E-04  0000.00E+00
365000.E-01  1191.65E-04  0000.00E+00
370000.E-01  1191.65E-04  0000.00E+00
375000.E-01  1210.28E-04  0000.00E+00
380000.E-01  1413.69E-04  0000.00E+00
385000.E-01  1237.23E-04  0000.00E+00
390000.E-01  1420.17E-04  0000.00E+00
395000.E-01  1698.92E-04  0000.00E+00
400000.E-01  1383.95E-04  0000.00E+00
405000.E-01  1244.05E-04  0000.00E+00
410000.E-01  9389.13E-05  0000.00E+00
415000.E-01  6999.22E-05  0000.00E+00
420000.E-01  9062.93E-05  0000.00E+00
425000.E-01  9062.93E-05  0000.00E+00
430000.E-01  9643.34E-05  0000.00E+00
435000.E-01  1208.38E-04  0000.00E+00
440000.E-01  1208.38E-04  0000.00E+00
445000.E-01  1208.38E-04  0000.00E+00
450000.E-01  1208.39E-04  0000.00E+00
455000.E-01  1315.66E-04  0000.00E+00
460000.E-01  1507.18E-04  0000.00E+00
465000.E-01  1675.21E-04  0000.00E+00
470000.E-01  1417.75E-04  0000.00E+00
475000.E-01  1084.91E-04  0000.00E+00
480000.E-01  6041.85E-05  0000.00E+00
485000.E-01  7781.91E-05  0000.00E+00
490000.E-01  1275.35E-04  0000.00E+00
495000.E-01  1332.59E-04  0000.00E+00
500000.E-01  1624.18E-04  0000.00E+00
