====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 60000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  3141.20E-03  0000.00E+00
100001.E-02  2899.02E-03  0000.00E+00
150001.E-02  3027.10E-03  0000.00E+00
200001.E-02  2590.27E-03  0000.00E+00
250001.E-02  3027.95E-03  0000.00E+00
300001.E-02  3351.49E-03  0000.00E+00
350001.E-02  3184.72E-03  0000.00E+00
400001.E-02  2737.01E-03  0000.00E+00
450001.E-02  3533.98E-03  0000.00E+00
500001.E-02  3351.57E-03  0000.00E+00
550001.E-02  3280.68E-03  1081.88E-07
600001.E-02  3174.38E-03  0000.00E+00
650001.E-02  3099.91E-03  1188.40E-07
700001.E-02  3025.60E-03  1560.32E-07
750001.E-02  2492.87E-03  0000.00E+00
800001.E-02  2794.36E-03  1052.11E-06
850001.E-02  3158.90E-03  0000.00E+00
900001.E-02  3224.95E-03  0000.00E+00
950001.E-02  3160.13E-03  0000.00E+00
100000.E-01  3511.29E-03  0000.00E+00
105000.E-01  2644.04E-03  0000.00E+00
110000.E-01  2647.54E-03  0000.00E+00
115000.E-01  2647.54E-03  0000.00E+00
120000.E-01  2647.54E-03  0000.00E+00
125000.E-01  2676.02E-03  0000.00E+00
130000.E-01  2904.55E-03  0000.00E+00
135000.E-01  2904.55E-03  0000.00E+00
140000.E-01  2871.06E-03  0000.00E+00
145000.E-01  2773.99E-03  0000.00E+00
150000.E-01  2773.99E-03  0000.00E+00
155000.E-01  2770.46E-03  0000.00E+00
160000.E-01  2736.25E-03  0000.00E+00
165000.E-01  2736.25E-03  0000.00E+00
170000.E-01  2736.25E-03  0000.00E+00
175000.E-01  2736.25E-03  0000.00E+00
180000.E-01  2736.25E-03  0000.00E+00
185000.E-01  2736.25E-03  0000.00E+00
190000.E-01  2736.25E-03  0000.00E+00
195000.E-01  2736.25E-03  0000.00E+00
200000.E-01  2736.25E-03  0000.00E+00
205000.E-01  2736.25E-03  0000.00E+00
210000.E-01  2736.25E-03  0000.00E+00
215000.E-01  2736.25E-03  0000.00E+00
220000.E-01  2736.25E-03  0000.00E+00
225000.E-01  2736.25E-03  0000.00E+00
230000.E-01  2736.25E-03  0000.00E+00
235000.E-01  2736.25E-03  0000.00E+00
240000.E-01  2736.25E-03  0000.00E+00
245000.E-01  2736.25E-03  0000.00E+00
250000.E-01  2736.25E-03  0000.00E+00
255000.E-01  2736.25E-03  0000.00E+00
260000.E-01  2736.25E-03  0000.00E+00
265000.E-01  2736.25E-03  0000.00E+00
270000.E-01  2748.20E-03  1114.37E-07
275000.E-01  2743.74E-03  9259.10E-07
280000.E-01  2794.47E-03  7823.74E-07
285000.E-01  2560.59E-03  0000.00E+00
290000.E-01  2630.13E-03  0000.00E+00
295000.E-01  3065.26E-03  0000.00E+00
300000.E-01  2774.81E-03  0000.00E+00
305000.E-01  2668.03E-03  0000.00E+00
310000.E-01  2668.03E-03  0000.00E+00
315000.E-01  2668.03E-03  0000.00E+00
320000.E-01  2803.97E-03  0000.00E+00
325000.E-01  3276.08E-03  0000.00E+00
330000.E-01  2844.42E-03  0000.00E+00
335000.E-01  2844.42E-03  0000.00E+00
340000.E-01  2850.17E-03  0000.00E+00
345000.E-01  2856.56E-03  0000.00E+00
350000.E-01  3052.68E-03  0000.00E+00
355000.E-01  3109.86E-03  0000.00E+00
360000.E-01  3125.28E-03  0000.00E+00
365000.E-01  3023.91E-03  0000.00E+00
370000.E-01  3023.91E-03  0000.00E+00
375000.E-01  3217.13E-03  0000.00E+00
380000.E-01  3187.79E-03  0000.00E+00
385000.E-01  3187.79E-03  0000.00E+00
390000.E-01  3187.79E-03  0000.00E+00
395000.E-01  3187.79E-03  0000.00E+00
400000.E-01  3017.47E-03  0000.00E+00
405000.E-01  2741.69E-03  9916.26E-08
410000.E-01  3048.55E-03  1114.37E-07
415000.E-01  2637.49E-03  0000.00E+00
420000.E-01  2567.42E-03  0000.00E+00
425000.E-01  2769.28E-03  0000.00E+00
430000.E-01  2714.13E-03  0000.00E+00
435000.E-01  2901.80E-03  0000.00E+00
440000.E-01  2728.27E-03  2047.13E-08
445000.E-01  2816.90E-03  0000.00E+00
450000.E-01  2849.03E-03  0000.00E+00
455000.E-01  2607.49E-03  0000.00E+00
460000.E-01  2403.60E-03  0000.00E+00
465000.E-01  2122.49E-03  2658.16E-07
470000.E-01  1582.76E-03  0000.00E+00
475000.E-01  2672.57E-03  0000.00E+00
480000.E-01  2913.22E-03  3620.84E-08
485000.E-01  2647.12E-03  0000.00E+00
490000.E-01  3299.53E-03  0000.00E+00
495000.E-01  2405.63E-03  0000.00E+00
500000.E-01  3105.22E-03  0000.00E+00
