====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 30000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer 2 : None
Layer Width = 40000.E+00 A ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =000009.01
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
500010.E-03  4908.84E-03  0000.00E+00
100001.E-02  5091.67E-03  0000.00E+00
150001.E-02  4871.92E-03  0000.00E+00
200001.E-02  3922.65E-03  0000.00E+00
250001.E-02  3895.57E-03  0000.00E+00
300001.E-02  3243.61E-03  0000.00E+00
350001.E-02  2715.92E-03  0000.00E+00
400001.E-02  3469.55E-03  1538.28E-07
450001.E-02  4487.23E-03  0000.00E+00
500001.E-02  5269.57E-03  0000.00E+00
550001.E-02  4546.21E-03  0000.00E+00
600001.E-02  4548.24E-03  1124.33E-07
650001.E-02  3766.05E-03  9358.53E-08
700001.E-02  3493.10E-03  0000.00E+00
750001.E-02  5324.94E-03  0000.00E+00
800001.E-02  5619.56E-03  8855.03E-07
850001.E-02  5284.63E-03  0000.00E+00
900001.E-02  5028.84E-03  0000.00E+00
950001.E-02  5151.05E-03  0000.00E+00
100000.E-01  4433.04E-03  0000.00E+00
105000.E-01  4221.79E-03  0000.00E+00
110000.E-01  4221.79E-03  0000.00E+00
115000.E-01  4221.78E-03  9530.76E-08
120000.E-01  4211.51E-03  0000.00E+00
125000.E-01  4211.51E-03  0000.00E+00
130000.E-01  4211.51E-03  0000.00E+00
135000.E-01  4211.51E-03  0000.00E+00
140000.E-01  4211.51E-03  0000.00E+00
145000.E-01  4211.51E-03  0000.00E+00
150000.E-01  4392.03E-03  0000.00E+00
155000.E-01  4424.13E-03  0000.00E+00
160000.E-01  4424.13E-03  0000.00E+00
165000.E-01  4424.13E-03  0000.00E+00
170000.E-01  4424.13E-03  0000.00E+00
175000.E-01  4424.13E-03  0000.00E+00
180000.E-01  4424.13E-03  0000.00E+00
185000.E-01  4424.13E-03  0000.00E+00
190000.E-01  4424.13E-03  0000.00E+00
195000.E-01  4597.71E-03  5561.38E-08
200000.E-01  4720.20E-03  1419.75E-07
205000.E-01  4727.81E-03  0000.00E+00
210000.E-01  4727.81E-03  0000.00E+00
215000.E-01  4675.53E-03  4343.31E-07
220000.E-01  4703.02E-03  5556.97E-09
225000.E-01  4910.44E-03  0000.00E+00
230000.E-01  4944.01E-03  0000.00E+00
235000.E-01  5325.78E-03  0000.00E+00
240000.E-01  4909.75E-03  0000.00E+00
245000.E-01  4772.50E-03  0000.00E+00
250000.E-01  4835.14E-03  0000.00E+00
255000.E-01  4672.89E-03  0000.00E+00
260000.E-01  4552.90E-03  0000.00E+00
265000.E-01  4873.53E-03  0000.00E+00
270000.E-01  4970.78E-03  1091.81E-07
275000.E-01  4880.24E-03  0000.00E+00
280000.E-01  4879.79E-03  0000.00E+00
285000.E-01  4645.22E-03  7314.72E-08
290000.E-01  4360.74E-03  0000.00E+00
295000.E-01  4109.65E-03  9308.22E-07
300000.E-01  3926.08E-03  0000.00E+00
305000.E-01  3926.08E-03  0000.00E+00
310000.E-01  3926.08E-03  0000.00E+00
315000.E-01  3768.50E-03  4573.93E-08
320000.E-01  3652.86E-03  0000.00E+00
325000.E-01  4006.67E-03  5217.01E-08
330000.E-01  4282.83E-03  0000.00E+00
335000.E-01  4282.83E-03  0000.00E+00
340000.E-01  4282.83E-03  0000.00E+00
345000.E-01  4282.83E-03  0000.00E+00
350000.E-01  4562.26E-03  0000.00E+00
355000.E-01  4735.37E-03  7294.96E-07
360000.E-01  4980.65E-03  0000.00E+00
365000.E-01  4889.07E-03  0000.00E+00
370000.E-01  4560.57E-03  0000.00E+00
375000.E-01  4682.02E-03  2299.50E-08
380000.E-01  4876.57E-03  0000.00E+00
385000.E-01  4987.40E-03  1193.22E-06
390000.E-01  5124.30E-03  1209.39E-06
395000.E-01  4994.45E-03  0000.00E+00
400000.E-01  4873.37E-03  2522.54E-07
405000.E-01  4625.36E-03  0000.00E+00
410000.E-01  4576.93E-03  0000.00E+00
415000.E-01  4689.63E-03  7962.38E-08
420000.E-01  4655.68E-03  0000.00E+00
425000.E-01  4651.56E-03  1223.13E-07
430000.E-01  4685.15E-03  0000.00E+00
435000.E-01  4685.15E-03  0000.00E+00
440000.E-01  4525.76E-03  5058.19E-07
445000.E-01  4850.05E-03  0000.00E+00
450000.E-01  4769.88E-03  5084.43E-07
455000.E-01  4928.43E-03  4987.27E-08
460000.E-01  4765.32E-03  0000.00E+00
465000.E-01  4532.38E-03  0000.00E+00
470000.E-01  5080.53E-03  2978.14E-07
475000.E-01  5713.08E-03  0000.00E+00
480000.E-01  4533.07E-03  1204.76E-07
485000.E-01  3603.59E-03  6435.28E-08
490000.E-01  3808.85E-03  0000.00E+00
495000.E-01  4625.46E-03  0000.00E+00
500000.E-01  4840.79E-03  0000.00E+00
