====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = He   Energy = 30000 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     1.E+04 AAA ;
  Layer # 1- Density = 6.087E22 atoms/cm3 = 2.28 g/cm3
  Layer # 1- Al = 17   Atomic Percent = 20.3 Mass Percent
  Layer # 1- Si = 38.8 Atomic Percent = 48.3 Mass Percent
  Layer # 1-  O = 44.2 Atomic Percent = 31.3 Mass Percent
Layer  2 : None
Layer Width =     4.E+04 AAA ;
  Layer # 2- Density = 4.977E22 atoms/cm3 = 2.321 g/cm3
  Layer # 2- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =9.01
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
500010.E-03  342101.E-09  510301.E-10
100001.E-02  309856.E-09  000000.E+00
150001.E-02  296200.E-09  800783.E-09
200001.E-02  233814.E-09  126839.E-09
250001.E-02  188340.E-09  391308.E-10
300001.E-02  207536.E-09  128534.E-09
350001.E-02  265223.E-09  923393.E-10
400001.E-02  272929.E-09  781841.E-09
450001.E-02  486450.E-09  328218.E-09
500001.E-02  571222.E-09  147939.E-10
550001.E-02  558741.E-09  157504.E-09
600001.E-02  335144.E-09  433093.E-09
650001.E-02  258926.E-09  473687.E-09
700001.E-02  238234.E-09  564693.E-10
750001.E-02  249951.E-09  699344.E-09
800001.E-02  402376.E-09  836077.E-08
850001.E-02  158668.E-09  164966.E-09
900001.E-02  191358.E-09  118100.E-09
950001.E-02  197767.E-09  286606.E-09
100000.E-01  241515.E-09  358894.E-09
105000.E-01  389523.E-09  869568.E-13
110000.E-01  390624.E-09  000000.E+00
115000.E-01  390519.E-09  493171.E-08
120000.E-01  316890.E-09  000000.E+00
125000.E-01  316890.E-09  000000.E+00
130000.E-01  316890.E-09  000000.E+00
135000.E-01  316890.E-09  000000.E+00
140000.E-01  316890.E-09  000000.E+00
145000.E-01  316890.E-09  000000.E+00
150000.E-01  307013.E-09  106457.E-09
155000.E-01  305256.E-09  000000.E+00
160000.E-01  305256.E-09  000000.E+00
165000.E-01  305256.E-09  000000.E+00
170000.E-01  305256.E-09  000000.E+00
175000.E-01  305256.E-09  000000.E+00
180000.E-01  305256.E-09  000000.E+00
185000.E-01  305256.E-09  000000.E+00
190000.E-01  305256.E-09  000000.E+00
195000.E-01  306891.E-09  310758.E-09
200000.E-01  301057.E-09  435017.E-09
205000.E-01  300498.E-09  000000.E+00
210000.E-01  300498.E-09  000000.E+00
215000.E-01  305999.E-09  870293.E-09
220000.E-01  300002.E-09  182936.E-09
225000.E-01  262949.E-09  000000.E+00
230000.E-01  262773.E-09  182936.E-09
235000.E-01  260773.E-09  000000.E+00
240000.E-01  261749.E-09  318588.E-10
245000.E-01  261652.E-09  345614.E-09
250000.E-01  261026.E-09  000000.E+00
255000.E-01  313532.E-09  182936.E-09
260000.E-01  352363.E-09  000000.E+00
265000.E-01  257209.E-09  307556.E-09
270000.E-01  221177.E-09  494694.E-09
275000.E-01  217389.E-09  000000.E+00
280000.E-01  217348.E-09  122939.E-09
285000.E-01  196025.E-09  182936.E-09
290000.E-01  191476.E-09  310758.E-09
295000.E-01  241530.E-09  531372.E-08
300000.E-01  259233.E-09  000000.E+00
305000.E-01  259233.E-09  000000.E+00
310000.E-01  259233.E-09  000000.E+00
315000.E-01  253351.E-09  563473.E-09
320000.E-01  268894.E-09  000000.E+00
325000.E-01  229508.E-09  271155.E-09
330000.E-01  198084.E-09  000000.E+00
335000.E-01  198084.E-09  000000.E+00
340000.E-01  198084.E-09  000000.E+00
345000.E-01  198084.E-09  000000.E+00
350000.E-01  194811.E-09  207418.E-09
355000.E-01  217686.E-09  585589.E-08
360000.E-01  257833.E-09  000000.E+00
365000.E-01  349558.E-09  136195.E-09
370000.E-01  678598.E-09  000000.E+00
375000.E-01  708770.E-09  335975.E-09
380000.E-01  747875.E-09  189944.E-09
385000.E-01  306390.E-09  539598.E-08
390000.E-01  292414.E-09  447952.E-08
395000.E-01  299396.E-09  000000.E+00
400000.E-01  257268.E-09  400941.E-09
405000.E-01  233616.E-09  000000.E+00
410000.E-01  228675.E-09  411154.E-10
415000.E-01  231489.E-09  190006.E-09
420000.E-01  225112.E-09  000000.E+00
425000.E-01  305855.E-09  839182.E-09
430000.E-01  372506.E-09  000000.E+00
435000.E-01  372506.E-09  000000.E+00
440000.E-01  361357.E-09  209477.E-08
445000.E-01  388425.E-09  110543.E-09
450000.E-01  444458.E-09  298513.E-08
455000.E-01  412544.E-09  595293.E-09
460000.E-01  343293.E-09  236517.E-09
465000.E-01  236612.E-09  761979.E-10
470000.E-01  212430.E-09  118057.E-08
475000.E-01  251444.E-09  673846.E-10
480000.E-01  715982.E-09  380698.E-09
485000.E-01  674881.E-09  595776.E-09
490000.E-01  289244.E-09  107762.E-09
495000.E-01  358314.E-09  121792.E-08
500000.E-01  218071.E-09  345187.E-09
